"affordance","attainability","attractiveness_achievement","attractiveness_progress","basic_needs","clarity","commonality","conflict","connectedness","construal_level","control","difficulty","external_importance","external_motivation","ideal_motivation","identified_motivation","importance","instrumentality","intrinsic_motivation","introjected_motivation","meaningfulness","measurability","ought_motivation","social_desirability","specificity","visibility"
0.0220283828302526,0.0563650113725149,0.0639194296012008,0.0819124317186209,0.152679342788694,-0.0442045421916822,0.0746292362411246,0.167699114218058,0.0858591234887156,0.18109889330034,-0.162921597784184,0.140277996405533,0.437576188184745,1,-0.0273393674662712,0.206206197629289,0.215054225374608,0.156400606512946,-0.165397232474757,0.446438213620844,0.150708095106628,-0.0250221829738894,0.577112244976194,0.230568282479078,0.018886105325926,0.241650045089486
0.201867255888096,0.0413900821599334,0.473641149250412,0.458041887327034,0.421016708652235,0.213099939311902,0.201902628865262,-0.122145631164043,0.274077425005954,0.337268496459581,0.270423289178833,0.24942731901523,0.2538303732162,-0.0273393674662712,1,0.470820777245206,0.47433376527464,0.476111155466013,0.164290770996297,0.193089688195707,0.519206275563676,0.0984603124160559,0.0583288373834262,0.334616484489911,0.0536549221586497,0.121849104580439
0.191774620654142,0.254165187392627,0.568946026916349,0.567115973153414,0.459740545974549,0.356807003578946,0.227138175731795,-0.146569735841243,0.240076861586997,0.372348172081812,0.169703225734296,0.227009179872943,0.425218878878842,0.206206197629289,0.470820777245206,1,0.723861594995907,0.4447487971192,-0.165776263343597,0.275500225145479,0.460019353302506,0.258761506624661,0.0512255316671491,0.511979923612792,0.23364494688494,0.280670511966392
0.22421591799358,0.282903779658506,0.639195597946986,0.613706372518388,0.414186049770736,0.323708394266093,0.180031756671597,-0.0384452463210218,0.267184225575589,0.458679189600728,0.136813726654355,0.281275262722421,0.449961890380178,0.215054225374608,0.47433376527464,0.723861594995907,1,0.480567246217478,-0.0404001530692457,0.264594106745523,0.454644251410815,0.17623867494673,0.104389247678813,0.467090107872755,0.249313263606097,0.353488491246511
0.139258494557998,0.0994513988091132,0.374529673694706,0.358155481487622,0.397843895836991,0.208125763557789,0.233517129592247,-0.0666241782266672,0.554628585708714,0.286597896322651,0.14783026729242,0.208908997873901,0.359776302433624,0.156400606512946,0.476111155466013,0.4447487971192,0.480567246217478,1,-0.0324702352685016,0.26491585718082,0.394498385226543,0.173166968235653,0.200151973758852,0.350000851847212,0.133146994123482,0.151151399797451
0.147452685631435,0.168073151177493,0.105022762524013,0.0929832967747786,-0.16426502310997,0.0584141855479236,-0.16028424292054,0.0387416410452842,-0.0134693449436216,0.108227593923979,0.0309371424699513,-0.169236454753305,-0.041740438075861,-0.165397232474757,0.164290770996297,-0.165776263343597,-0.0404001530692457,-0.0324702352685016,1,-0.148490949467771,0.206155891273408,-0.111479150448801,-0.0696124998072688,-0.147607836961947,-0.00787790309071581,0.00712160247838341
-0.0469240752464743,-0.00279583827639421,0.152686877800265,0.154194869694336,0.235458351442297,0.0191531305500316,0.199289737781821,0.247836884700353,0.171591236503437,0.167092370323265,0.0552726644604064,0.0926148327080161,0.310686503639538,0.446438213620844,0.193089688195707,0.275500225145479,0.264594106745523,0.26491585718082,-0.148490949467771,1,0.241212421837463,0.0640461557879095,0.447971642825691,0.255090910930281,0.0117709575874743,0.177914126677544
0.209492505952454,0.208331204471775,0.360423263966171,0.363369561712907,0.251243823867158,0.214690485669647,0.113111262442717,0.0136166449124135,0.235137471133811,0.367164002846213,0.0829772684978522,0.0623086018764914,0.33210072250135,0.150708095106628,0.519206275563676,0.460019353302506,0.454644251410815,0.394498385226543,0.206155891273408,0.241212421837463,1,0.0493681485921453,0.140081846594103,0.311026490071525,0.0272879025264024,0.173406400854501
0.183412994590767,0.192101598213871,0.201380843744948,0.184554957326861,0.131198715037548,0.479683193141929,0.0556091230968054,-0.165408639639231,0.0799292308466044,-0.0557148505961228,0.1914402610627,0.0618909540455526,0.00261726458895084,-0.0250221829738894,0.0984603124160559,0.258761506624661,0.17623867494673,0.173166968235653,-0.111479150448801,0.0640461557879095,0.0493681485921453,1,-0.011571922717795,0.175307147593729,0.547008430092135,0.0681698971164885
0.0159397495599423,-0.0644167142352363,0.0106043315568188,0.0281835829921321,0.0409553134422811,-0.064940547986471,0.194589394242321,0.24937852179042,0.118298425992587,0.104739705123592,-0.160132780250067,0.145210221870075,0.458213382556848,0.577112244976194,0.0583288373834262,0.0512255316671491,0.104389247678813,0.200151973758852,-0.0696124998072688,0.447971642825691,0.140081846594103,-0.011571922717795,1,0.204657790700882,-0.0648926482242015,0.297730877533463
0.196456015783602,0.140493811825327,0.325241226037494,0.380970909143013,0.406888181799893,0.296373882072606,0.507671796662594,-0.110089376640196,0.164639181216733,0.189310576957821,0.0635619790796786,0.109133581677833,0.395013262536731,0.230568282479078,0.334616484489911,0.511979923612792,0.467090107872755,0.350000851847212,-0.147607836961947,0.255090910930281,0.311026490071525,0.175307147593729,0.204657790700882,1,0.0433583395049338,0.347194056370721
0.187424941198097,0.183618052781001,0.293776310384509,0.237794514912679,0.14794763178015,0.436177944418597,-0.0278453208336255,-0.147700767117859,0.0474755474715308,0.0572394478610094,0.174106007241661,0.0672646225138438,0.0182667999557125,0.018886105325926,0.0536549221586497,0.23364494688494,0.249313263606097,0.133146994123482,-0.00787790309071581,0.0117709575874743,0.0272879025264024,0.547008430092135,-0.0648926482242015,0.0433583395049338,1,0.0820348388160078
0.198169071800363,0.22548949912824,0.25957227988174,0.23606797749979,0.102492415339857,0.223034861402383,0.119532901831109,0.0288883441007158,0.0842378429132559,0.249985463354862,-0.0753406692307357,0.076023509475081,0.390826719870888,0.241650045089486,0.121849104580439,0.280670511966392,0.353488491246511,0.151151399797451,0.00712160247838341,0.177914126677544,0.173406400854501,0.0681698971164885,0.297730877533463,0.347194056370721,0.0820348388160078,1
