"affordance","approach_avoidance","attainability","attainment_maintenance","attractiveness_achievement","attractiveness_progress","basic_needs","clarity","commonality","conflict","connectedness","construal_level","control","difficulty","end_state_specificity","external_importance","external_motivation","frequency","ideal_motivation","identified_motivation","importance","instrumentality","intrinsic_motivation","introjected_motivation","meaningfulness","measurability","ought_motivation","social_desirability","specificity","temporal_duration","visibility"
0.160953417965567,0.0904276861828365,0.169097850168456,0.157602863571011,0.189786872000512,0.151232762426549,0.328253688846006,0.131622084548446,0.145019428740184,0.112932185925827,1,0.0895434385384679,0.115917483843156,0.0772917033831812,-0.028645407508178,0.256531008254852,0.157294043437667,0.0552307456305847,0.2785503248322,0.256901786764503,0.299646160738496,0.551998793770776,0.10324029118252,0.191793018938988,0.274777990963079,0.0801940182291231,0.124412689999874,0.190042907557044,0.0647762152640565,-0.00275856066386097,0.133067300598634
0.11348929128514,0.0147475276708213,0.155720470684166,-0.080444223722517,0.339060559861258,0.286658195463764,0.195128656152379,0.0447840406808285,0.104291068607461,0.109423657552336,0.0895434385384679,1,0.0362281199713159,0.269846511976973,0.0970835014148723,0.297607142401402,0.155566163136693,-0.0400441355383532,0.279679532937447,0.257354158618205,0.320293416004148,0.219546979435612,0.150677719905976,0.149628616157377,0.292842381454105,0.029786912712238,0.142318356963605,0.181905365346157,0.0790933866434881,-0.00744889661410588,0.216064339929356
0.241858280521383,-0.0971763205597215,0.0976519360566424,0.0969591573632453,0.224140447941334,0.172723139153824,0.140227116074577,0.286843077800339,0.0994142442499792,-0.0922129886067889,0.115917483843156,0.0362281199713159,1,-0.0294652705783575,-0.0582429930105432,-0.0457497125290094,-0.071724684793003,0.0915370086256324,0.119520743598756,0.136000352929979,0.116260352437833,0.159491849099257,0.060680622750107,0.0512264695365951,0.00255988628372097,0.169302024611111,-0.0420282686431351,0.0336145600012884,0.150036399394666,0.0166975522941293,-0.0538207955542477
-0.200746784725988,0.0629015733152872,-0.289592331547836,-0.09439666181947,0.307273233231101,0.210106497321279,0.143268403799163,-0.252886954238908,0.120016326582391,0.184648341372546,0.0772917033831812,0.269846511976973,-0.0294652705783575,1,0.0064161629594746,0.188986144302528,0.165208759315046,-0.0208668651239292,0.238372356562102,0.197841014717466,0.155719240154576,0.147321027377461,-0.105334625053456,0.227174658340656,0.120297408935449,-0.000349585972752521,0.193288417097277,0.178906631415545,0.129182619539295,0.0169990936537944,0.093386859110284
-0.0191187900313815,0.180536672916591,0.00654473694695546,0.158094647942072,-0.0470558693359649,-0.0483623569046708,0.0058680899349395,-0.114109518463895,0.0264632005323291,0.0274768490620298,-0.028645407508178,0.0970835014148723,-0.0582429930105432,0.0064161629594746,1,0.0169260669979008,-0.0169497117190531,0.185443946216499,0.0701334180343905,-0.0602975202096932,-0.012178956226884,0.0125273192950284,0.11483802565231,-0.0734904947376586,-0.0378973294173127,-0.319231333799986,0.0262865783802617,-0.0562080150929011,-0.448006756135046,0.155815930083681,0.0278965831714965
0.238695422677532,0.038905878158252,0.230150841792312,-0.0477528401576649,0.285269220481552,0.253339882957972,0.250973383410347,0.173496633799396,0.174359369598798,0.0661056866709637,0.256531008254852,0.297607142401402,-0.0457497125290094,0.188986144302528,0.0169260669979008,1,0.359728074187842,-0.0904779058105891,0.238310267113051,0.367321209778069,0.423527331797701,0.371409839396684,0.0239535804190764,0.184097684007166,0.322194662945036,0.0812192179624056,0.397276265629416,0.407301285027019,0.100375641363247,0.0131438722296611,0.489647871308694
0.0346305030652858,0.138972506428748,0.109474885371277,-0.0259341566894321,0.10587341474618,0.118467755683183,0.166316593037253,0.0402578136331805,0.0958223455952882,0.172313883180491,0.157294043437667,0.155566163136693,-0.071724684793003,0.165208759315046,-0.0169497117190531,0.359728074187842,1,-0.152944626753287,0.0450352243245824,0.189377388394037,0.183148755933478,0.186171450130455,-0.0390708052894094,0.413479656652964,0.148749086427194,0.0490166252880115,0.581074461671167,0.207027950037399,0.103110836264789,-0.0976503556417707,0.261446855092828
0.0279313940316181,0.0836152343570106,-0.0618504709503977,0.466603735744254,-0.0276579765399438,-0.0468336637507101,0.075926227935103,-0.0348005663022339,0.0973172738101521,-0.0116433692560934,0.0552307456305847,-0.0400441355383532,0.0915370086256324,-0.0208668651239292,0.185443946216499,-0.0904779058105891,-0.152944626753287,1,0.129949712234282,0.0132579853573983,-0.00668094788517482,0.037450740834201,0.0492860874988545,0.00309827303076303,0.0485840052238126,-0.114604150121292,-0.123515336173903,-0.0199234018318018,-0.21789712978883,0.277764576716604,-0.138868330198778
0.106898591859188,-0.055591175400503,0.106836713958926,0.0938090220285901,0.4046142607394,0.364737878109963,0.331326322463829,0.118830502876073,0.191234272756562,0.0602489989700372,0.2785503248322,0.279679532937447,0.119520743598756,0.238372356562102,0.0701334180343905,0.238310267113051,0.0450352243245824,0.129949712234282,1,0.397582262275882,0.422822524296624,0.45518203771136,0.232351342779983,0.179585891070532,0.527911027627223,0.0430044654248763,0.0823210841910937,0.296282228151232,0.0359319108724471,0.0642920831525162,0.164630648279591
0.170971752276798,-0.0582564490407315,0.178120350991608,0.0188577394040984,0.471899378398012,0.465961158060684,0.346439628980377,0.181964688149143,0.252401085021262,-0.019923058417408,0.256901786764503,0.257354158618205,0.136000352929979,0.197841014717466,-0.0602975202096932,0.367321209778069,0.189377388394037,0.0132579853573983,0.397582262275882,1,0.627667473748049,0.40572556933704,-0.0494260208518759,0.25424980048461,0.40161838035646,0.204007063471027,0.103144694365529,0.456144463688793,0.167763884021153,0.0587066634959241,0.204682883791944
0.296281604156498,-0.0389909432376673,0.414511693165757,-0.0252874836163833,0.604966923017344,0.535552563458983,0.33858577469746,0.325651106452816,0.216465686481397,0.00947470310052718,0.299646160738496,0.320293416004148,0.116260352437833,0.155719240154576,-0.012178956226884,0.423527331797701,0.183148755933478,-0.00668094788517482,0.422822524296624,0.627667473748049,1,0.460853961940831,0.0785182331222983,0.202146253827917,0.432948541562836,0.193622810475901,0.0776665590686483,0.427339328485646,0.188038139055049,0.0157726175494671,0.335407517560449
0.201456663068165,0.0360195225615894,0.201814432332982,0.0704278081374361,0.375398002511783,0.319563713187694,0.429325592851338,0.20573155762477,0.244905700403903,0.0415588309830681,0.551998793770776,0.219546979435612,0.159491849099257,0.147321027377461,0.0125273192950284,0.371409839396684,0.186171450130455,0.037450740834201,0.45518203771136,0.40572556933704,0.460853961940831,1,0.117131764009202,0.184098218116581,0.420294133133115,0.116387702561294,0.163223642144518,0.294890573952688,0.091177839439789,0.0480217915114952,0.17950159475894
0.243308295103127,-0.0509772830733452,0.231083462588636,0.0817793825113253,0.146823431265348,0.14184182375392,-0.0658678085603022,0.188145935850268,-0.121365355872963,0.0378897334798229,0.10324029118252,0.150677719905976,0.060680622750107,-0.105334625053456,0.11483802565231,0.0239535804190764,-0.0390708052894094,0.0492860874988545,0.232351342779983,-0.0494260208518759,0.0785182331222983,0.117131764009202,1,-0.0786195862331264,0.231396492700185,0.0237180424460694,0.0661475848093382,-0.0376124225464868,0.00466592953825984,-0.0693338125118296,0.108052483795209
-0.0321186593065226,0.117544756969088,-0.0387424645987046,0.00104856573840767,0.172901293244545,0.112782599250841,0.20781917880189,-0.0352914243188759,0.209853872318041,0.145104147509468,0.191793018938988,0.149628616157377,0.0512264695365951,0.227174658340656,-0.0734904947376586,0.184097684007166,0.413479656652964,0.00309827303076303,0.179585891070532,0.25424980048461,0.202146253827917,0.184098218116581,-0.0786195862331264,1,0.229381256075469,0.0947479013057348,0.355420936852684,0.179355102501778,0.0888800590006501,0.00319062185338089,0.0837725559367408
0.195829783763734,-0.0297946204834658,0.208161366141612,0.0263664580044814,0.314697723908494,0.30968053055644,0.236395016941028,0.178874306853138,0.167352938290555,0.102981707399692,0.274777990963079,0.292842381454105,0.00255988628372097,0.120297408935449,-0.0378973294173127,0.322194662945036,0.148749086427194,0.0485840052238126,0.527911027627223,0.40161838035646,0.432948541562836,0.420294133133115,0.231396492700185,0.229381256075469,1,0.0886460486436535,0.196911358225992,0.300831936791161,0.134649704597688,0.0690708094762898,0.22342882367154
0.281871395761478,-0.11080716529266,0.220442240232985,-0.0372855205357942,0.173026354527355,0.225120286340093,0.0787054640612968,0.337158488701518,0.051404968272638,-0.0917943500844298,0.0801940182291231,0.029786912712238,0.169302024611111,-0.000349585972752521,-0.319231333799986,0.0812192179624056,0.0490166252880115,-0.114604150121292,0.0430044654248763,0.204007063471027,0.193622810475901,0.116387702561294,0.0237180424460694,0.0947479013057348,0.0886460486436535,1,0.0851963296650929,0.166751313548194,0.447163983099439,-0.100472259047111,0.0762406652934967
0.0854678650917018,0.147112795095941,0.0489482393114501,-0.00918081669172504,0.0686029978415733,0.0706211134898329,0.100056308223031,0.0270122636520666,0.183534265735742,0.18870208900626,0.124412689999874,0.142318356963605,-0.0420282686431351,0.193288417097277,0.0262865783802617,0.397276265629416,0.581074461671167,-0.123515336173903,0.0823210841910937,0.103144694365529,0.0776665590686483,0.163223642144518,0.0661475848093382,0.355420936852684,0.196911358225992,0.0851963296650929,1,0.195719670807102,0.0733602294478672,-0.0345077013819862,0.270423197351079
0.158352378611534,-0.0479952474038618,0.108647262453188,-0.0279778898352716,0.365312278324323,0.351701201019673,0.312321679953482,0.140377304224859,0.441141438468942,0.0191306848595212,0.190042907557044,0.181905365346157,0.0336145600012884,0.178906631415545,-0.0562080150929011,0.407301285027019,0.207027950037399,-0.0199234018318018,0.296282228151232,0.456144463688793,0.427339328485646,0.294890573952688,-0.0376124225464868,0.179355102501778,0.300831936791161,0.166751313548194,0.195719670807102,1,0.139394395332582,0.0903042574812127,0.335481865625803
0.0948484954010624,-0.118433604750724,0.100124649842364,-0.111441088722601,0.21120508690773,0.216260808889807,0.0773594814940854,0.206089439940833,-0.0100015541643444,0.00411987233186923,0.0647762152640565,0.0790933866434881,0.150036399394666,0.129182619539295,-0.448006756135046,0.100375641363247,0.103110836264789,-0.21789712978883,0.0359319108724471,0.167763884021153,0.188038139055049,0.091177839439789,0.00466592953825984,0.0888800590006501,0.134649704597688,0.447163983099439,0.0733602294478672,0.139394395332582,1,-0.166229440491071,0.0541472300203593
-0.0559165687296184,0.00602689912410625,-0.0528174925071343,0.230506468504341,0.0124720458527325,0.00902618624128045,0.0609625400234316,-0.0443430143183711,0.0320211830199494,0.00622957028241776,-0.00275856066386097,-0.00744889661410588,0.0166975522941293,0.0169990936537944,0.155815930083681,0.0131438722296611,-0.0976503556417707,0.277764576716604,0.0642920831525162,0.0587066634959241,0.0157726175494671,0.0480217915114952,-0.0693338125118296,0.00319062185338089,0.0690708094762898,-0.100472259047111,-0.0345077013819862,0.0903042574812127,-0.166229440491071,1,-0.0386924308441487
0.216484405794611,-0.0384624948036481,0.257716921352365,-0.0761706290859564,0.246846339177084,0.246010968081532,0.0931142276923355,0.219993803856055,0.0527587264456074,0.0734534308605046,0.133067300598634,0.216064339929356,-0.0538207955542477,0.093386859110284,0.0278965831714965,0.489647871308694,0.261446855092828,-0.138868330198778,0.164630648279591,0.204682883791944,0.335407517560449,0.17950159475894,0.108052483795209,0.0837725559367408,0.22342882367154,0.0762406652934967,0.270423197351079,0.335481865625803,0.0541472300203593,-0.0386924308441487,1
