"MTurkCode","goalType","final_time","satisfaction_base","satisfaction_final","progress_base","progress_final","Value_4f","Clarity_4f","External_4f","Consensus_4f","Value_6f","External_6f","Attainability_6f","Consensus_6f","Measurability_6f","Instrumentality_6f"
"A18SXC3JEN1O0U","recurrance","F3",-0.861807081776769,0.678017526111466,-0.504787704820593,0.488178052805794,-1.09088431386749,0.755413614826859,-1.5084032241229,1.53841901206388,-0.432382824412085,-1.44975798895592,0.863644212501907,1.53841901206388,0.807147154340684,-1.13740813480464
"A18SXC3JEN1O0U","recurrance","F3",-1.4096844377091,-1.10170036731292,-0.858526403339373,-1.24629943255924,-0.540852853340306,-1.38059854699371,-1.08452282443267,1.53841901206388,-0.432382824412085,-1.18259298088534,0.621103883606598,1.53841901206388,-2.28565969874044,-1.67988475251356
"A196O7GQLD3S2J","short-term","F3",0.233947630087893,-0.211841420600725,-0.151049006301814,-0.379060689876725,1.32925411245212,-0.846595506538566,0.752292240891675,-0.192534106002831,1.37176155769044,0.687562075608747,-0.834138089765252,-0.192534106002831,-0.518341496979799,0.218783409467673
"A196O7GQLD3S2J","recurrance","F3",0.233947630087893,0.23308805275537,0.910167089254523,0.488178052805794,-0.540852853340306,-2.0926026009339,-0.378055491615613,-0.40890324576117,-0.282037459236866,0.0196495554322881,-0.349057431974635,-0.40890324576117,-0.518341496979799,-1.95112306136802
"A198MSVO1VTAT5","short-term","F1",0.233947630087893,1.12294699946756,0.556428390735744,1.35541679548831,-0.210833977023995,1.64541868225211,0.187118374638031,0.889311592788867,-0.13169209406166,0.0196495554322881,1.83380552808314,0.889311592788867,0.807147154340684,0.490021718322141
"A198MSVO1VTAT5","short-term","F1",0.233947630087893,1.12294699946756,-0.858526403339373,1.35541679548831,0.00917860718687896,1.64541868225211,0.893585707455086,0.889311592788867,0.168998636288755,0.687562075608747,1.59126519918783,0.889311592788867,0.807147154340684,0.218783409467673
"A198MSVO1VTAT5","short-term","F3",0.233947630087893,1.12294699946756,-0.858526403339373,1.06633721459414,-0.870871729656617,1.64541868225211,-0.801935891305847,1.10568073254721,-1.03376428511292,-0.91542797281476,1.59126519918783,1.10568073254721,0.807147154340684,0.218783409467673
"A198MSVO1VTAT5","short-term","F3",0.233947630087893,-0.211841420600725,-0.858526403339373,-1.53537901345342,-0.870871729656617,1.11141564179696,0.187118374638031,0.240204173513848,-0.883418919937716,0.0196495554322881,1.59126519918783,0.240204173513848,0.807147154340684,-0.866169825950176
"A19YQU3ZZ8USPO","recurrance","F3",1.32970234195256,0.678017526111466,1.2639057877733,0.488178052805794,-0.760865437551181,0.39941158785677,-0.801935891305847,-2.35622550358622,-1.18410965028813,-0.91542797281476,0.621103883606598,-2.35622550358622,-0.518341496979799,0.761260027176602
"A19YQU3ZZ8USPO","short-term","F1",0.781824986020224,0.678017526111466,-0.151049006301814,1.35541679548831,-0.210833977023995,0.755413614826859,-0.660642424742436,-2.57259464334456,-0.582728189587291,-0.781845468779465,1.10618454139721,-2.57259464334456,-0.518341496979799,1.03249833603106
"A19YQU3ZZ8USPO","recurrance","F3",0.233947630087893,0.23308805275537,0.202689692216965,0.777257633699967,1.43926040455756,0.755413614826859,0.0458249080746197,-2.7889637831029,1.37176155769044,-0.113932948603007,0.863644212501907,-2.7889637831029,-0.0765119465396379,1.57497495373999
"A1ABL45KAK12A5","recurrance","F3",-0.313929725844438,0.23308805275537,0.910167089254523,0.199098471911621,1.32925411245212,-0.668594493053521,-0.943229357869258,-0.62527238551951,0.770380096989605,-1.04901047685005,-1.31921874755587,-0.62527238551951,-0.0765119465396379,1.03249833603106
"A1ABL45KAK12A5","recurrance","F2",-0.861807081776769,-0.211841420600725,-0.858526403339373,-1.53537901345342,1.21924782034669,1.11141564179696,-0.236762025052202,-0.40890324576117,0.920725462164812,-0.381097956673589,0.621103883606598,-0.40890324576117,0.807147154340684,1.03249833603106
"A1ABL45KAK12A5","recurrance","F3",-1.4096844377091,-1.54662984066901,-0.858526403339373,-1.82445859434759,0.33919748350319,0.39941158785677,-0.660642424742436,1.10568073254721,0.168998636288755,-0.781845468779465,-0.349057431974635,1.10568073254721,-0.0765119465396379,0.218783409467673
"A1ABL45KAK12A5","long-term","F3",-1.4096844377091,-0.211841420600725,-0.858526403339373,0.488178052805794,1.10924152824125,-0.31259246608342,0.469705307764853,1.53841901206388,0.46968936663918,1.08830958771462,-0.349057431974635,1.53841901206388,0.807147154340684,1.57497495373999
"A1ABL45KAK12A5","recurrance","F3",-0.861807081776769,0.678017526111466,-0.504787704820593,0.777257633699967,1.549266696663,1.46741766876706,-0.236762025052202,0.240204173513848,1.22141619251523,-0.381097956673589,0.863644212501907,0.240204173513848,0.807147154340684,1.57497495373999
"A1ADAWW4IHPCQ7","long-term","F3",0.233947630087893,0.23308805275537,-1.21226510185815,-0.379060689876725,-0.760865437551181,0.755413614826859,0.328411841201442,0.240204173513848,-0.582728189587291,0.553979571573459,1.10618454139721,0.240204173513848,0.807147154340684,-0.323693208241247
"A1ADAWW4IHPCQ7","recurrance","F3",0.233947630087893,-1.10170036731292,0.202689692216965,-0.668140270770898,0.559210067714064,0.221410574371726,0.893585707455086,1.10568073254721,0.168998636288755,0.821144579644042,-0.591597760869943,1.10568073254721,0.365317603900523,0.761260027176602
"A1ADAWW4IHPCQ7","long-term","F3",0.233947630087893,-0.211841420600725,-0.151049006301814,-0.0899811089825524,0.229191191397753,-1.73660057396381,-0.236762025052202,-0.62527238551951,0.168998636288755,-0.113932948603007,-1.80429940534648,-0.62527238551951,-1.84383014830028,-0.052454899386787
"A1AIMKA54UBYIQ","recurrance","F3",0.781824986020224,0.23308805275537,1.97138318481086,1.35541679548831,-1.09088431386749,-0.31259246608342,-0.801935891305847,0.672942453030527,-0.733073554762498,-0.64826296474417,0.37856355471129,0.672942453030527,-0.0765119465396379,-0.866169825950176
"A1AIMKA54UBYIQ","recurrance","F3",-0.313929725844438,-1.10170036731292,0.910167089254523,-0.957219851665071,-0.870871729656617,-0.490593479568477,-1.08452282443267,0.889311592788867,-0.582728189587291,-0.91542797281476,-0.349057431974635,0.889311592788867,-0.0765119465396379,-1.13740813480464
"A1AZLJ3R5FQ9B7","long-term","F3",0.233947630087893,-0.211841420600725,-0.858526403339373,-1.53537901345342,-0.320840269129432,1.11141564179696,0.0458249080746197,0.456573313272188,0.0186532711135483,-0.113932948603007,0.37856355471129,0.456573313272188,0.807147154340684,-0.866169825950176
"A1AZLJ3R5FQ9B7","recurrance","F3",-1.4096844377091,-1.54662984066901,-1.21226510185815,-1.53537901345342,0.119184899292317,0.933414628311917,-0.0954685584887913,-2.13985636382789,0.770380096989605,-0.247515452638294,0.37856355471129,-2.13985636382789,0.807147154340684,-0.866169825950176
"A1AZLJ3R5FQ9B7","recurrance","F3",-1.4096844377091,1.12294699946756,-0.151049006301814,0.777257633699967,0.669216359819502,1.289416655282,1.74134650683555,1.10568073254721,0.920725462164812,1.4890570998205,0.621103883606598,1.10568073254721,0.807147154340684,-0.594931517095715
"A1B5SSGMTAQ9B5","short-term","F3",-0.313929725844438,-0.65677089395682,-1.21226510185815,-0.957219851665071,-0.100827684918558,0.221410574371726,-0.801935891305847,0.240204173513848,0.0186532711135483,-0.91542797281476,-0.834138089765252,0.240204173513848,0.807147154340684,-0.323693208241247
"A1B5SSGMTAQ9B5","short-term","F3",-0.861807081776769,-0.65677089395682,-0.858526403339373,-0.957219851665071,-0.870871729656617,-1.02459652002361,0.469705307764853,-0.62527238551951,-0.582728189587291,0.821144579644042,-0.349057431974635,-0.62527238551951,-0.0765119465396379,-0.866169825950176
"A1BG47GSHQ9WSU","short-term","F3",0.233947630087893,-1.10170036731292,-1.21226510185815,-0.957219851665071,-0.870871729656617,0.0434095608866685,-0.378055491615613,1.53841901206388,-0.733073554762498,-0.247515452638294,0.621103883606598,1.53841901206388,-0.518341496979799,-0.323693208241247
"A1BG47GSHQ9WSU","recurrance","F3",0.233947630087893,1.12294699946756,-1.21226510185815,1.06633721459414,-1.09088431386749,-1.20259753350867,-0.660642424742436,0.456573313272188,-0.733073554762498,-0.514680460708884,-0.591597760869943,0.456573313272188,-0.0765119465396379,-2.22236137022249
"A1BIJGB7XA0GME","short-term","F1",1.32970234195256,1.12294699946756,1.61764448629208,1.35541679548831,-1.4209031901838,1.289416655282,1.74134650683555,1.53841901206388,-0.582728189587291,1.6226396038558,1.59126519918783,1.53841901206388,0.807147154340684,-1.67988475251356
"A1BIJGB7XA0GME","short-term","F3",-0.313929725844438,-0.65677089395682,0.910167089254523,-0.668140270770898,0.119184899292317,1.289416655282,0.469705307764853,1.53841901206388,1.22141619251523,0.28681456350287,0.863644212501907,1.53841901206388,0.807147154340684,-1.67988475251356
"A1BIJGB7XA0GME","long-term","F3",0.781824986020224,-0.65677089395682,0.202689692216965,1.35541679548831,-1.53090948228924,1.289416655282,1.17617264058191,1.10568073254721,-0.883418919937716,0.954727083679336,1.34872487029252,1.10568073254721,0.365317603900523,-1.67988475251356
"A1BSVEBYDZ0AAU","recurrance","F3",-0.313929725844438,1.12294699946756,1.2639057877733,0.777257633699967,-0.210833977023995,-0.668594493053521,-1.5084032241229,0.889311592788867,-0.432382824412085,-1.44975798895592,-0.591597760869943,0.889311592788867,-1.40200059786012,0.218783409467673
"A1BWS5AD2T4NIR","short-term","F3",0.781824986020224,-0.211841420600725,0.556428390735744,0.488178052805794,0.119184899292317,1.11141564179696,-0.378055491615613,-0.62527238551951,0.46968936663918,-0.381097956673589,1.10618454139721,-0.62527238551951,0.807147154340684,-0.052454899386787
"A1BWS5AD2T4NIR","recurrance","F3",1.32970234195256,0.678017526111466,1.61764448629208,0.777257633699967,-0.210833977023995,0.39941158785677,-0.519348958179025,1.53841901206388,0.319344001463973,-0.64826296474417,0.37856355471129,1.53841901206388,-0.518341496979799,-0.866169825950176
"A1BWS5AD2T4NIR","recurrance","F3",0.233947630087893,0.678017526111466,1.61764448629208,0.777257633699967,0.00917860718687896,-0.31259246608342,0.893585707455086,0.240204173513848,0.620034731814387,0.821144579644042,0.136023225815982,0.240204173513848,-0.96017104741996,-1.13740813480464
"A1BWS5AD2T4NIR","recurrance","F3",1.32970234195256,-0.211841420600725,1.97138318481086,0.199098471911621,0.33919748350319,0.39941158785677,0.752292240891675,1.53841901206388,0.0186532711135483,1.08830958771462,0.621103883606598,1.53841901206388,0.807147154340684,0.490021718322141
"A1BWS5AD2T4NIR","long-term","F3",0.233947630087893,-0.211841420600725,-0.504787704820593,0.199098471911621,-0.320840269129432,0.577412601341815,-0.943229357869258,-3.00533292286124,0.0186532711135483,-0.91542797281476,0.37856355471129,-3.00533292286124,-0.518341496979799,-1.13740813480464
"A1CI5U3BLQ2DDS","long-term","F3",-1.4096844377091,-0.211841420600725,-0.858526403339373,-0.957219851665071,1.32925411245212,-0.846595506538566,2.16522690652579,1.10568073254721,0.770380096989605,1.88980461192638,-0.106517103079327,1.10568073254721,-3.61114835006093,1.57497495373999
"A1CI5U3BLQ2DDS","recurrance","F3",-1.4096844377091,-1.54662984066901,-1.21226510185815,-1.53537901345342,0.229191191397753,-0.134591452598376,0.752292240891675,1.53841901206388,-0.432382824412085,0.821144579644042,-1.07667841866056,1.53841901206388,0.807147154340684,1.03249833603106
"A1CI5U3BLQ2DDS","recurrance","F3",-1.4096844377091,-1.54662984066901,-1.21226510185815,-1.24629943255924,0.449203775608628,0.577412601341815,1.45875957370873,0.889311592788867,0.0186532711135483,1.22189209174992,-0.591597760869943,0.889311592788867,0.807147154340684,0.761260027176602
"A1CTUG0RUGCY48","long-term","F3",0.233947630087893,0.678017526111466,1.2639057877733,0.488178052805794,-0.100827684918558,0.933414628311917,0.328411841201442,0.456573313272188,0.0186532711135483,0.153232059467583,0.863644212501907,0.456573313272188,0.365317603900523,-0.323693208241247
"A1D2ZSPIHOI23K","short-term","F2",0.781824986020224,-0.65677089395682,1.2639057877733,-0.0899811089825524,-1.4209031901838,-1.55859956047876,0.0458249080746197,-1.27437980479453,-1.48480038063856,0.28681456350287,-0.349057431974635,-1.27437980479453,-0.96017104741996,-0.594931517095715
"A1D2ZSPIHOI23K","recurrance","F2",-0.313929725844438,-0.65677089395682,0.910167089254523,-0.0899811089825524,-1.64091577439468,-2.0926026009339,-0.236762025052202,-1.70711808431121,-1.63514574581376,-0.113932948603007,-0.834138089765252,-1.70711808431121,-2.7274892491806,-0.323693208241247
"A1D2ZSPIHOI23K","short-term","F3",1.32970234195256,-0.211841420600725,1.2639057877733,-0.668140270770898,-1.4209031901838,-3.16060868184419,-0.0954685584887913,-1.27437980479453,-2.2365272065146,0.28681456350287,-1.56175907645118,-1.27437980479453,-3.16931879962077,-0.866169825950176
"A1D7IULWFI8PB1","long-term","F3",0.233947630087893,0.23308805275537,0.910167089254523,0.199098471911621,0.33919748350319,-0.31259246608342,1.74134650683555,0.240204173513848,0.319344001463973,1.4890570998205,-0.591597760869943,0.240204173513848,0.807147154340684,-0.866169825950176
"A1D7IULWFI8PB1","short-term","F3",-0.861807081776769,-1.10170036731292,-0.858526403339373,-1.53537901345342,-0.760865437551181,1.11141564179696,0.752292240891675,1.10568073254721,-0.733073554762498,0.553979571573459,1.10618454139721,1.10568073254721,0.807147154340684,0.218783409467673
"A1D7IULWFI8PB1","short-term","F3",0.233947630087893,-0.211841420600725,-1.21226510185815,-1.53537901345342,-1.53090948228924,0.933414628311917,0.610998774328264,0.240204173513848,-1.03376428511292,0.420397067538165,1.83380552808314,0.240204173513848,-0.96017104741996,-1.13740813480464
"A1DD23J1WBGQUU","recurrance","F3",0.233947630087893,-1.54662984066901,1.61764448629208,-1.53537901345342,0.119184899292317,-0.490593479568477,-0.0954685584887913,0.456573313272188,0.168998636288755,0.0196495554322881,0.136023225815982,0.456573313272188,-0.96017104741996,0.490021718322141
"A1DD23J1WBGQUU","recurrance","F3",-0.861807081776769,-1.54662984066901,0.556428390735744,-1.24629943255924,0.449203775608628,0.0434095608866685,-0.378055491615613,0.0238350337555088,0.46968936663918,-0.381097956673589,-1.07667841866056,0.0238350337555088,0.807147154340684,-0.052454899386787
"A1DD23J1WBGQUU","long-term","F3",1.32970234195256,0.678017526111466,1.2639057877733,-0.379060689876725,-0.540852853340306,0.577412601341815,-0.0954685584887913,0.0238350337555088,-0.13169209406166,-0.247515452638294,0.37856355471129,0.0238350337555088,0.365317603900523,-0.594931517095715
"A1EH9BPKYXFBS5","short-term","F3",-0.313929725844438,-1.54662984066901,1.61764448629208,-1.82445859434759,0.999235236135813,0.39941158785677,-0.519348958179025,0.240204173513848,0.620034731814387,-0.247515452638294,0.37856355471129,0.240204173513848,0.807147154340684,1.57497495373999
"A1EH9BPKYXFBS5","long-term","F3",0.233947630087893,-1.54662984066901,-1.21226510185815,-1.24629943255924,-0.540852853340306,0.39941158785677,-0.801935891305847,-1.05801066503619,-0.733073554762498,-0.64826296474417,0.621103883606598,-1.05801066503619,0.807147154340684,0.761260027176602
"A1EH9BPKYXFBS5","recurrance","F3",-1.4096844377091,0.678017526111466,1.2639057877733,0.488178052805794,0.449203775608628,0.755413614826859,-1.22581629099608,0.0238350337555088,-0.13169209406166,-1.31617548492064,-0.106517103079327,0.0238350337555088,0.807147154340684,1.30373664488553
"A1F1TBDHPYAAXT","short-term","F3",0.233947630087893,0.678017526111466,-0.858526403339373,0.777257633699967,0.999235236135813,1.46741766876706,0.187118374638031,-0.192534106002831,0.620034731814387,0.0196495554322881,1.10618454139721,-0.192534106002831,0.807147154340684,1.57497495373999
